x: 0, y: 0Vx: 0, Vy: 0time0
x: 5.42182, y: 0.368564Vx: 0.204554, Vy: -0.964347time25.79
x: 5.42387, y: 0.358921Vx: 0.204554, Vy: -0.964347time25.8
x: 5.42591, y: 0.349277Vx: 0.204554, Vy: -0.964347time25.81
x: 5.42796, y: 0.339634Vx: 0.204554, Vy: -0.964347time25.82
x: 5.43, y: 0.329991Vx: 0.204554, Vy: -0.964347time25.83
x: 5.43205, y: 0.320347Vx: 0.204554, Vy: -0.964347time25.84
x: 5.43409, y: 0.310704Vx: 0.204554, Vy: -0.964347time25.85
x: 5.43614, y: 0.30106Vx: 0.204554, Vy: -0.964347time25.86
x: 5.43819, y: 0.291417Vx: 0.204554, Vy: -0.964347time25.87
x: 5.44023, y: 0.281773Vx: 0.204554, Vy: -0.964347time25.88
x: 5.44228, y: 0.27213Vx: 0.204554, Vy: -0.964347time25.89
x: 5.44432, y: 0.262486Vx: 0.204554, Vy: -0.964347time25.9
x: 5.44637, y: 0.252843Vx: 0.204554, Vy: -0.964347time25.91
x: 5.44841, y: 0.243199Vx: 0.204554, Vy: -0.964347time25.92
x: 5.45046, y: 0.233556Vx: 0.204554, Vy: -0.964347time25.93
x: 5.4525, y: 0.223912Vx: 0.204554, Vy: -0.964347time25.94
x: 5.45455, y: 0.214269Vx: 0.204554, Vy: -0.964347time25.95
x: 5.4566, y: 0.204625Vx: 0.204554, Vy: -0.964347time25.96
x: 5.45864, y: 0.194982Vx: 0.204554, Vy: -0.964347time25.97
x: 5.46069, y: 0.185339Vx: 0.204554, Vy: -0.964347time25.98
x: 5.46273, y: 0.175695Vx: 0.204554, Vy: -0.964347time25.99
x: 5.46478, y: 0.166052Vx: 0.204554, Vy: -0.964347time26
x: 5.46682, y: 0.156408Vx: 0.204554, Vy: -0.964347time26.01
x: 5.46887, y: 0.146765Vx: 0.204554, Vy: -0.964347time26.02
x: 5.47091, y: 0.137121Vx: 0.204554, Vy: -0.964347time26.03
x: 5.47296, y: 0.127478Vx: 0.204554, Vy: -0.964347time26.04
x: 5.47501, y: 0.117834Vx: 0.204554, Vy: -0.964347time26.05
x: 5.47705, y: 0.108191Vx: 0.204554, Vy: -0.964347time26.06
x: 5.4791, y: 0.0985473Vx: 0.204554, Vy: -0.964347time26.07
x: 5.48114, y: 0.0889039Vx: 0.204554, Vy: -0.964347time26.08
x: 5.48319, y: 0.0792604Vx: 0.204554, Vy: -0.964347time26.09
x: 5.48523, y: 0.0696169Vx: 0.204554, Vy: -0.964347time26.1
x: 5.48728, y: 0.0599735Vx: 0.204554, Vy: -0.964347time26.11
x: 5.48932, y: 0.05033Vx: 0.204554, Vy: -0.964347time26.12
x: 5.49137, y: 0.0406865Vx: 0.204554, Vy: -0.964347time26.13
x: 5.49342, y: 0.0310431Vx: 0.204554, Vy: -0.964347time26.14
x: 5.49546, y: 0.0213996Vx: 0.204554, Vy: -0.964347time26.15
x: 5.49751, y: 0.0117561Vx: 0.204554, Vy: -0.964347time26.16
x: 5.49955, y: 0.00211266Vx: 0.204554, Vy: -0.964347time26.17
x: 5.5016, y: -0.00753081Vx: 0.204554, Vy: -0.964347time26.18
x: 5.50364, y: -0.0171743Vx: 0.204554, Vy: -0.964347time26.19
x: 5.50569, y: -0.0268177Vx: 0.204554, Vy: -0.964347time26.2
x: 5.50773, y: -0.0364612Vx: 0.204554, Vy: -0.964347time26.21
x: 5.50978, y: -0.0461047Vx: 0.204554, Vy: -0.964347time26.22
x: 5.51183, y: -0.0557481Vx: 0.204554, Vy: -0.964347time26.23
x: 5.51387, y: -0.0653916Vx: 0.204554, Vy: -0.964347time26.24
x: 5.51592, y: -0.0750351Vx: 0.204554, Vy: -0.964347time26.25
x: 5.51796, y: -0.0846785Vx: 0.204554, Vy: -0.964347time26.26
x: 5.52001, y: -0.094322Vx: 0.204554, Vy: -0.964347time26.27
x: 5.52205, y: -0.103965Vx: 0.204554, Vy: -0.964347time26.28
x: 5.5241, y: -0.113609Vx: 0.204554, Vy: -0.964347time26.29
x: 5.52614, y: -0.123252Vx: 0.204554, Vy: -0.964347time26.3
x: 5.52819, y: -0.132896Vx: 0.204554, Vy: -0.964347time26.31
x: 5.53023, y: -0.142539Vx: 0.204554, Vy: -0.964347time26.32
x: 5.53228, y: -0.152183Vx: 0.204554, Vy: -0.964347time26.33
x: 5.53433, y: -0.161826Vx: 0.204554, Vy: -0.964347time26.34
x: 5.53637, y: -0.17147Vx: 0.204554, Vy: -0.964347time26.35
x: 5.53842, y: -0.181113Vx: 0.204554, Vy: -0.964347time26.36
x: 5.54046, y: -0.190757Vx: 0.204554, Vy: -0.964347time26.37
x: 5.54251, y: -0.2004Vx: 0.204554, Vy: -0.964347time26.38
x: 5.54455, y: -0.210044Vx: 0.204554, Vy: -0.964347time26.39
x: 5.5466, y: -0.219687Vx: 0.204554, Vy: -0.964347time26.4
x: 5.54864, y: -0.229331Vx: 0.204554, Vy: -0.964347time26.41
x: 5.55069, y: -0.238974Vx: 0.204554, Vy: -0.964347time26.42
x: 5.55274, y: -0.248617Vx: 0.204554, Vy: -0.964347time26.43
x: 5.55478, y: -0.258261Vx: 0.204554, Vy: -0.964347time26.44
x: 5.55683, y: -0.267904Vx: 0.204554, Vy: -0.964347time26.45
x: 5.55887, y: -0.277548Vx: 0.204554, Vy: -0.964347time26.46
x: 5.56092, y: -0.287191Vx: 0.204554, Vy: -0.964347time26.47
x: 5.56296, y: -0.296835Vx: 0.204554, Vy: -0.964347time26.48
x: 5.56501, y: -0.306478Vx: 0.204554, Vy: -0.964347time26.49
x: 5.56705, y: -0.316122Vx: 0.204554, Vy: -0.964347time26.5
x: 5.5691, y: -0.325765Vx: 0.204554, Vy: -0.964347time26.51
x: 5.57115, y: -0.335409Vx: 0.204554, Vy: -0.964347time26.52
x: 5.57319, y: -0.345052Vx: 0.204554, Vy: -0.964347time26.53
x: 5.57524, y: -0.354696Vx: 0.204554, Vy: -0.964347time26.54
x: 5.57728, y: -0.364339Vx: 0.204554, Vy: -0.964347time26.55
x: 5.57933, y: -0.373983Vx: 0.204554, Vy: -0.964347time26.56
x: 5.58137, y: -0.383626Vx: 0.204554, Vy: -0.964347time26.57
x: 5.58342, y: -0.393269Vx: 0.204554, Vy: -0.964347time26.58
x: 5.58546, y: -0.402913Vx: 0.204554, Vy: -0.964347time26.59
x: 5.58751, y: -0.412556Vx: 0.204554, Vy: -0.964347time26.6
x: 5.58956, y: -0.4222Vx: 0.204554, Vy: -0.964347time26.61
x: 5.5916, y: -0.431843Vx: 0.204554, Vy: -0.964347time26.62
x: 5.59365, y: -0.441487Vx: 0.204554, Vy: -0.964347time26.63
x: 5.59569, y: -0.45113Vx: 0.204554, Vy: -0.964347time26.64
x: 5.59774, y: -0.460774Vx: 0.204554, Vy: -0.964347time26.65
x: 5.59978, y: -0.470417Vx: 0.204554, Vy: -0.964347time26.66
x: 5.60183, y: -0.480061Vx: 0.204554, Vy: -0.964347time26.67
x: 5.60387, y: -0.489704Vx: 0.204554, Vy: -0.964347time26.68
x: 5.60592, y: -0.499348Vx: 0.204554, Vy: -0.964347time26.69
x: 5.60797, y: -0.508991Vx: 0.204554, Vy: -0.964347time26.7
x: 5.61001, y: -0.518635Vx: 0.204554, Vy: -0.964347time26.71
x: 5.61206, y: -0.528278Vx: 0.204554, Vy: -0.964347time26.72
x: 5.6141, y: -0.537921Vx: 0.204554, Vy: -0.964347time26.73
x: 5.61615, y: -0.547565Vx: 0.204554, Vy: -0.964347time26.74
x: 5.61819, y: -0.557208Vx: 0.204554, Vy: -0.964347time26.75
x: 5.62024, y: -0.566852Vx: 0.204554, Vy: -0.964347time26.76
x: 5.62228, y: -0.576495Vx: 0.204554, Vy: -0.964347time26.77
x: 5.62433, y: -0.586139Vx: 0.204554, Vy: -0.964347time26.78
x: 5.62638, y: -0.595782Vx: 0.204554, Vy: -0.964347time26.79
x: 5.62842, y: -0.605426Vx: 0.204554, Vy: -0.964347time26.8
x: 5.63047, y: -0.615069Vx: 0.204554, Vy: -0.964347time26.81
x: 5.63251, y: -0.624713Vx: 0.204554, Vy: -0.964347time26.82
x: 5.63456, y: -0.634356Vx: 0.204554, Vy: -0.964347time26.83
x: 5.6366, y: -0.644Vx: 0.204554, Vy: -0.964347time26.84
x: 5.63865, y: -0.653643Vx: 0.204554, Vy: -0.964347time26.85
x: 5.64069, y: -0.663287Vx: 0.204554, Vy: -0.964347time26.86
x: 5.64274, y: -0.67293Vx: 0.204554, Vy: -0.964347time26.87
x: 5.64478, y: -0.682574Vx: 0.204554, Vy: -0.964347time26.88
x: 5.64683, y: -0.692217Vx: 0.204554, Vy: -0.964347time26.89
x: 5.64888, y: -0.70186Vx: 0.204554, Vy: -0.964347time26.9
x: 5.65092, y: -0.711504Vx: 0.204554, Vy: -0.964347time26.91
x: 5.65297, y: -0.721147Vx: 0.204554, Vy: -0.964347time26.92
x: 5.65501, y: -0.730791Vx: 0.204554, Vy: -0.964347time26.93
x: 5.65706, y: -0.740434Vx: 0.204554, Vy: -0.964347time26.94
x: 5.6591, y: -0.750078Vx: 0.204554, Vy: -0.964347time26.95
x: 5.66115, y: -0.759721Vx: 0.204554, Vy: -0.964347time26.96
x: 5.66319, y: -0.769365Vx: 0.204554, Vy: -0.964347time26.97
x: 5.66524, y: -0.779008Vx: 0.204554, Vy: -0.964347time26.98
x: 5.66729, y: -0.788652Vx: 0.204554, Vy: -0.964347time26.99
x: 5.66933, y: -0.798295Vx: 0.204554, Vy: -0.964347time27
x: 5.67138, y: -0.807939Vx: 0.204554, Vy: -0.964347time27.01
x: 5.67342, y: -0.817582Vx: 0.204554, Vy: -0.964347time27.02
x: 5.67547, y: -0.827226Vx: 0.204554, Vy: -0.964347time27.03
x: 5.67751, y: -0.836869Vx: 0.204554, Vy: -0.964347time27.04
x: 5.67956, y: -0.846512Vx: 0.204554, Vy: -0.964347time27.05
x: 5.6816, y: -0.856156Vx: 0.204554, Vy: -0.964347time27.06
x: 5.68365, y: -0.865799Vx: 0.204554, Vy: -0.964347time27.07
x: 5.6857, y: -0.875443Vx: 0.204554, Vy: -0.964347time27.08
x: 5.68774, y: -0.885086Vx: 0.204554, Vy: -0.964347time27.09
x: 5.68979, y: -0.89473Vx: 0.204554, Vy: -0.964347time27.1
x: 5.69183, y: -0.904373Vx: 0.204554, Vy: -0.964347time27.11
x: 5.69388, y: -0.914017Vx: 0.204554, Vy: -0.964347time27.12
x: 5.69592, y: -0.92366Vx: 0.204554, Vy: -0.964347time27.13
x: 5.69797, y: -0.933304Vx: 0.204554, Vy: -0.964347time27.14
x: 5.70001, y: -0.942947Vx: 0.204554, Vy: -0.964347time27.15
x: 5.70206, y: -0.952591Vx: 0.204554, Vy: -0.964347time27.16
x: 5.70411, y: -0.962234Vx: 0.204554, Vy: -0.964347time27.17
x: 5.70615, y: -0.971878Vx: 0.204554, Vy: -0.964347time27.18
x: 5.7082, y: -0.981521Vx: 0.204554, Vy: -0.964347time27.19
x: 5.71024, y: -0.991164Vx: 0.204554, Vy: -0.964347time27.2
x: 5.71229, y: -1.00081Vx: 0.204554, Vy: -0.964347time27.21
x: 5.71433, y: -1.01045Vx: 0.204554, Vy: -0.964347time27.22
x: 5.71638, y: -1.02009Vx: 0.204554, Vy: -0.964347time27.23
x: 5.71842, y: -1.02974Vx: 0.204554, Vy: -0.964347time27.24
x: 5.72047, y: -1.03938Vx: 0.204554, Vy: -0.964347time27.25
x: 5.72252, y: -1.04903Vx: 0.204554, Vy: -0.964347time27.26
x: 5.72456, y: -1.05867Vx: 0.204554, Vy: -0.964347time27.27
x: 5.72661, y: -1.06831Vx: 0.204554, Vy: -0.964347time27.28
x: 5.72865, y: -1.07796Vx: 0.204554, Vy: -0.964347time27.29
x: 5.7307, y: -1.0876Vx: 0.204554, Vy: -0.964347time27.3
x: 5.73274, y: -1.09724Vx: 0.204554, Vy: -0.964347time27.31
x: 5.73479, y: -1.10689Vx: 0.204554, Vy: -0.964347time27.32
x: 5.73683, y: -1.11653Vx: 0.204554, Vy: -0.964347time27.33
x: 5.73888, y: -1.12617Vx: 0.204554, Vy: -0.964347time27.34
x: 5.74093, y: -1.13582Vx: 0.204554, Vy: -0.964347time27.35
x: 5.74297, y: -1.14546Vx: 0.204554, Vy: -0.964347time27.36
x: 5.74502, y: -1.1551Vx: 0.204554, Vy: -0.964347time27.37
x: 5.74706, y: -1.16475Vx: 0.204554, Vy: -0.964347time27.38
x: 5.74911, y: -1.17439Vx: 0.204554, Vy: -0.964347time27.39
x: 5.75115, y: -1.18403Vx: 0.204554, Vy: -0.964347time27.4
x: 5.7532, y: -1.19368Vx: 0.204554, Vy: -0.964347time27.41
x: 5.75524, y: -1.20332Vx: 0.204554, Vy: -0.964347time27.42
x: 5.75729, y: -1.21296Vx: 0.204554, Vy: -0.964347time27.43
x: 5.75933, y: -1.22261Vx: 0.204554, Vy: -0.964347time27.44
x: 5.76138, y: -1.23225Vx: 0.204554, Vy: -0.964347time27.45
x: 5.76343, y: -1.24189Vx: 0.204554, Vy: -0.964347time27.46
x: 5.76547, y: -1.25154Vx: 0.204554, Vy: -0.964347time27.47
x: 5.76752, y: -1.26118Vx: 0.204554, Vy: -0.964347time27.48
x: 5.76956, y: -1.27082Vx: 0.204554, Vy: -0.964347time27.49
x: 5.77161, y: -1.28047Vx: 0.204554, Vy: -0.964347time27.5
x: 5.77365, y: -1.29011Vx: 0.204554, Vy: -0.964347time27.51
x: 5.7757, y: -1.29976Vx: 0.204554, Vy: -0.964347time27.52
x: 5.77774, y: -1.3094Vx: 0.204554, Vy: -0.964347time27.53
x: 5.77979, y: -1.31904Vx: 0.204554, Vy: -0.964347time27.54
x: 5.78184, y: -1.32869Vx: 0.204554, Vy: -0.964347time27.55
x: 5.78388, y: -1.33833Vx: 0.204554, Vy: -0.964347time27.56
x: 5.78593, y: -1.34797Vx: 0.204554, Vy: -0.964347time27.57
x: 5.78797, y: -1.35762Vx: 0.204554, Vy: -0.964347time27.58
x: 5.79002, y: -1.36726Vx: 0.204554, Vy: -0.964347time27.59
x: 5.79206, y: -1.3769Vx: 0.204554, Vy: -0.964347time27.6
x: 5.79411, y: -1.38655Vx: 0.204554, Vy: -0.964347time27.61
x: 5.79615, y: -1.39619Vx: 0.204554, Vy: -0.964347time27.62
x: 5.7982, y: -1.40583Vx: 0.204554, Vy: -0.964347time27.63
x: 5.80025, y: -1.41548Vx: 0.204554, Vy: -0.964209time27.64
x: 5.80229, y: -1.42511Vx: 0.204554, Vy: -0.962893time27.65
x: 5.80434, y: -1.43473Vx: 0.204554, Vy: -0.961576time27.66
x: 5.80638, y: -1.44434Vx: 0.204554, Vy: -0.96026time27.67
x: 5.80843, y: -1.45394Vx: 0.204554, Vy: -0.958943time27.68
x: 5.81047, y: -1.46352Vx: 0.204554, Vy: -0.957626time27.69
x: 5.81252, y: -1.47309Vx: 0.204554, Vy: -0.95631time27.7
x: 5.81456, y: -1.48265Vx: 0.204554, Vy: -0.954993time27.71
x: 5.81661, y: -1.49219Vx: 0.204554, Vy: -0.953298time27.72
x: 5.81866, y: -1.5017Vx: 0.204554, Vy: -0.949156time27.73
x: 5.8207, y: -1.51118Vx: 0.204554, Vy: -0.945014time27.74
x: 5.82275, y: -1.5206Vx: 0.204554, Vy: -0.940872time27.75
x: 5.82479, y: -1.52999Vx: 0.204554, Vy: -0.93673time27.76
x: 5.82684, y: -1.53934Vx: 0.204554, Vy: -0.932588time27.77
x: 5.82888, y: -1.54864Vx: 0.204554, Vy: -0.928446time27.78
x: 5.83093, y: -1.55791Vx: 0.204554, Vy: -0.924303time27.79
x: 5.83297, y: -1.56712Vx: 0.204554, Vy: -0.917666time27.8
x: 5.83502, y: -1.57626Vx: 0.204554, Vy: -0.909993time27.81
x: 5.83707, y: -1.58532Vx: 0.204554, Vy: -0.90232time27.82
x: 5.83911, y: -1.59431Vx: 0.204554, Vy: -0.894647time27.83
x: 5.84116, y: -1.60321Vx: 0.204554, Vy: -0.886973time27.84
x: 5.8432, y: -1.61205Vx: 0.204554, Vy: -0.8793time27.85
x: 5.84525, y: -1.6208Vx: 0.204554, Vy: -0.870863time27.86
x: 5.84729, y: -1.62946Vx: 0.204554, Vy: -0.860863time27.87
x: 5.84934, y: -1.63802Vx: 0.204554, Vy: -0.850863time27.88
x: 5.85138, y: -1.64648Vx: 0.204554, Vy: -0.840863time27.89
x: 5.85343, y: -1.65483Vx: 0.204554, Vy: -0.830863time27.9
x: 5.85548, y: -1.66309Vx: 0.204554, Vy: -0.820863time27.91
x: 5.85752, y: -1.67125Vx: 0.204554, Vy: -0.810863time27.92
x: 5.85957, y: -1.67931Vx: 0.204554, Vy: -0.800863time27.93
x: 5.86161, y: -1.68727Vx: 0.204554, Vy: -0.790863time27.94
x: 5.86366, y: -1.69513Vx: 0.204554, Vy: -0.780863time27.95
x: 5.8657, y: -1.70289Vx: 0.204554, Vy: -0.770863time27.96
x: 5.86775, y: -1.71054Vx: 0.204554, Vy: -0.760863time27.97
x: 5.86979, y: -1.7181Vx: 0.204554, Vy: -0.750863time27.98
x: 5.87184, y: -1.72556Vx: 0.204554, Vy: -0.740863time27.99
x: 5.87388, y: -1.73292Vx: 0.204554, Vy: -0.730863time28
x: 5.87593, y: -1.74018Vx: 0.204554, Vy: -0.720863time28.01
x: 5.87798, y: -1.74734Vx: 0.204554, Vy: -0.710863time28.02
x: 5.88002, y: -1.7544Vx: 0.204554, Vy: -0.700863time28.03
x: 5.88207, y: -1.76135Vx: 0.204554, Vy: -0.690863time28.04
x: 5.88411, y: -1.76821Vx: 0.204554, Vy: -0.680863time28.05
x: 5.88616, y: -1.77497Vx: 0.204554, Vy: -0.670863time28.06
x: 5.8882, y: -1.78163Vx: 0.204554, Vy: -0.660863time28.07
x: 5.89025, y: -1.78819Vx: 0.204554, Vy: -0.650863time28.08
x: 5.89229, y: -1.79465Vx: 0.204554, Vy: -0.640863time28.09
x: 5.89434, y: -1.80101Vx: 0.204554, Vy: -0.630863time28.1
x: 5.89639, y: -1.80726Vx: 0.204554, Vy: -0.620863time28.11
x: 5.89843, y: -1.81342Vx: 0.204554, Vy: -0.610863time28.12
x: 5.90048, y: -1.81948Vx: 0.204554, Vy: -0.600863time28.13
x: 5.90252, y: -1.82544Vx: 0.204554, Vy: -0.590863time28.14
x: 5.90457, y: -1.8313Vx: 0.204554, Vy: -0.580863time28.15
x: 5.90661, y: -1.83706Vx: 0.204554, Vy: -0.570863time28.16
x: 5.90866, y: -1.84272Vx: 0.204554, Vy: -0.560863time28.17
x: 5.9107, y: -1.84828Vx: 0.204554, Vy: -0.550863time28.18
x: 5.91275, y: -1.85373Vx: 0.204554, Vy: -0.540863time28.19
x: 5.9148, y: -1.85909Vx: 0.204554, Vy: -0.530863time28.2
x: 5.91684, y: -1.86435Vx: 0.204554, Vy: -0.520863time28.21
x: 5.91889, y: -1.86951Vx: 0.204554, Vy: -0.510863time28.22
x: 5.92093, y: -1.87457Vx: 0.204554, Vy: -0.500863time28.23
x: 5.92298, y: -1.87953Vx: 0.204554, Vy: -0.490863time28.24
x: 5.92502, y: -1.88439Vx: 0.204554, Vy: -0.480863time28.25
x: 5.92707, y: -1.88914Vx: 0.204554, Vy: -0.470863time28.26
x: 5.92911, y: -1.8938Vx: 0.204554, Vy: -0.460863time28.27
x: 5.93116, y: -1.89836Vx: 0.204554, Vy: -0.450863time28.28
x: 5.93321, y: -1.90282Vx: 0.204554, Vy: -0.440863time28.29
x: 5.93525, y: -1.90718Vx: 0.204554, Vy: -0.430863time28.3
x: 5.9373, y: -1.91144Vx: 0.204554, Vy: -0.420863time28.31
x: 5.93934, y: -1.9156Vx: 0.204554, Vy: -0.410863time28.32
x: 5.94139, y: -1.91965Vx: 0.204554, Vy: -0.400863time28.33
x: 5.94343, y: -1.92361Vx: 0.204554, Vy: -0.390863time28.34
x: 5.94548, y: -1.92747Vx: 0.204554, Vy: -0.380863time28.35
x: 5.94752, y: -1.93123Vx: 0.204554, Vy: -0.370863time28.36
x: 5.94957, y: -1.93489Vx: 0.204554, Vy: -0.360863time28.37
x: 5.95162, y: -1.93845Vx: 0.204554, Vy: -0.350863time28.38
x: 5.95366, y: -1.94191Vx: 0.204554, Vy: -0.340863time28.39
x: 5.95571, y: -1.94526Vx: 0.204389, Vy: -0.330863time28.4
x: 5.95774, y: -1.94852Vx: 0.203072, Vy: -0.320863time28.41
x: 5.95977, y: -1.95168Vx: 0.201756, Vy: -0.310863time28.42
x: 5.96178, y: -1.95474Vx: 0.200439, Vy: -0.300863time28.43
x: 5.96378, y: -1.9577Vx: 0.199123, Vy: -0.290863time28.44
x: 5.96576, y: -1.96056Vx: 0.197806, Vy: -0.280863time28.45
x: 5.96773, y: -1.96332Vx: 0.19649, Vy: -0.270863time28.46
x: 5.96969, y: -1.96598Vx: 0.195173, Vy: -0.260863time28.47
x: 5.97164, y: -1.96853Vx: 0.19342, Vy: -0.250863time28.48
x: 5.97355, y: -1.97099Vx: 0.189277, Vy: -0.240863time28.49
x: 5.97542, y: -1.97335Vx: 0.185135, Vy: -0.230863time28.5
x: 5.97725, y: -1.97561Vx: 0.180993, Vy: -0.220863time28.51
x: 5.97904, y: -1.97777Vx: 0.176851, Vy: -0.210863time28.52
x: 5.98079, y: -1.97983Vx: 0.172709, Vy: -0.200863time28.53
x: 5.9825, y: -1.98179Vx: 0.168567, Vy: -0.190863time28.54
x: 5.98416, y: -1.98364Vx: 0.164425, Vy: -0.180863time28.55
x: 5.98577, y: -1.9854Vx: 0.157715, Vy: -0.170863time28.56
x: 5.98731, y: -1.98706Vx: 0.150041, Vy: -0.160863time28.57
x: 5.98878, y: -1.98862Vx: 0.142368, Vy: -0.150863time28.58
x: 5.99016, y: -1.99008Vx: 0.134695, Vy: -0.140863time28.59
x: 5.99147, y: -1.99144Vx: 0.127021, Vy: -0.130863time28.6
x: 5.9927, y: -1.9927Vx: 0.119348, Vy: -0.120863time28.61
x: 5.99385, y: -1.99385Vx: 0.110863, Vy: -0.110863time28.62
x: 5.99491, y: -1.99491Vx: 0.100863, Vy: -0.100863time28.63
x: 5.99587, y: -1.99587Vx: 0.0908625, Vy: -0.0908625time28.64
x: 5.99673, y: -1.99673Vx: 0.0808625, Vy: -0.0808625time28.65
x: 5.99749, y: -1.99749Vx: 0.0708625, Vy: -0.0708625time28.66
x: 5.99815, y: -1.99815Vx: 0.0608625, Vy: -0.0608625time28.67
x: 5.99871, y: -1.99871Vx: 0.0508625, Vy: -0.0508625time28.68
x: 5.99917, y: -1.99917Vx: 0.0408625, Vy: -0.0408625time28.69
x: 5.99952, y: -1.99952Vx: 0.0308625, Vy: -0.0308625time28.7
x: 5.99978, y: -1.99978Vx: 0.0208625, Vy: -0.0208625time28.71
x: 5.99994, y: -1.99994Vx: 0.0108625, Vy: -0.0108625time28.72
x: 6, y: -2Vx: 0.00086252, Vy: -0.00086252time28.73
x: 6.00004, y: -1.99996Vx: 0.00913748, Vy: 0.00913748time28.74
x: 6.00018, y: -1.99982Vx: 0.0191375, Vy: 0.0191375time28.75
x: 6.00042, y: -1.99958Vx: 0.0291375, Vy: 0.0291375time28.76
x: 6.00077, y: -1.99923Vx: 0.0391375, Vy: 0.0391375time28.77
x: 6.00121, y: -1.99879Vx: 0.0491375, Vy: 0.0491375time28.78
x: 6.00175, y: -1.99825Vx: 0.0591375, Vy: 0.0591375time28.79
x: 6.00239, y: -1.99761Vx: 0.0691375, Vy: 0.0691375time28.8
x: 6.00313, y: -1.99687Vx: 0.0791375, Vy: 0.0791375time28.81
x: 6.00397, y: -1.99603Vx: 0.0891375, Vy: 0.0891375time28.82
x: 6.00491, y: -1.99509Vx: 0.0991375, Vy: 0.0991375time28.83
x: 6.00596, y: -1.99404Vx: 0.109137, Vy: 0.109137time28.84
x: 6.00709, y: -1.9929Vx: 0.118025, Vy: 0.119137time28.85
x: 6.00831, y: -1.99166Vx: 0.125698, Vy: 0.129137time28.86
x: 6.00961, y: -1.99032Vx: 0.133371, Vy: 0.139137time28.87
x: 6.01098, y: -1.98888Vx: 0.141044, Vy: 0.149137time28.88
x: 6.01243, y: -1.98734Vx: 0.148718, Vy: 0.159137time28.89
x: 6.01395, y: -1.9857Vx: 0.156391, Vy: 0.169137time28.9
x: 6.01556, y: -1.98395Vx: 0.16371, Vy: 0.179137time28.91
x: 6.01721, y: -1.98211Vx: 0.167852, Vy: 0.189137time28.92
x: 6.01891, y: -1.98017Vx: 0.171994, Vy: 0.199137time28.93
x: 6.02065, y: -1.97813Vx: 0.176137, Vy: 0.209137time28.94
x: 6.02244, y: -1.97599Vx: 0.180279, Vy: 0.219137time28.95
x: 6.02426, y: -1.97375Vx: 0.184421, Vy: 0.229137time28.96
x: 6.02612, y: -1.97141Vx: 0.188563, Vy: 0.239137time28.97
x: 6.02803, y: -1.96897Vx: 0.192705, Vy: 0.249137time28.98
x: 6.02997, y: -1.96642Vx: 0.194946, Vy: 0.259137time28.99
x: 6.03193, y: -1.96378Vx: 0.196262, Vy: 0.269137time29
x: 6.0339, y: -1.96104Vx: 0.197579, Vy: 0.279137time29.01
x: 6.03588, y: -1.9582Vx: 0.198896, Vy: 0.289137time29.02
x: 6.03788, y: -1.95526Vx: 0.200212, Vy: 0.299137time29.03
x: 6.03988, y: -1.95222Vx: 0.201529, Vy: 0.309137time29.04
x: 6.04191, y: -1.94908Vx: 0.202845, Vy: 0.319137time29.05
x: 6.04394, y: -1.94583Vx: 0.204162, Vy: 0.329137time29.06
x: 6.04599, y: -1.94249Vx: 0.204554, Vy: 0.339137time29.07
x: 6.04803, y: -1.93905Vx: 0.204554, Vy: 0.349137time29.08
x: 6.05008, y: -1.93551Vx: 0.204554, Vy: 0.359137time29.09
x: 6.05212, y: -1.93187Vx: 0.204554, Vy: 0.369137time29.1
x: 6.05417, y: -1.92813Vx: 0.204554, Vy: 0.379137time29.11
x: 6.05621, y: -1.92429Vx: 0.204554, Vy: 0.389137time29.12
x: 6.05826, y: -1.92034Vx: 0.204554, Vy: 0.399137time29.13
x: 6.06031, y: -1.9163Vx: 0.204554, Vy: 0.409137time29.14
x: 6.06235, y: -1.91216Vx: 0.204554, Vy: 0.419137time29.15
x: 6.0644, y: -1.90792Vx: 0.204554, Vy: 0.429137time29.16
x: 6.06644, y: -1.90358Vx: 0.204554, Vy: 0.439137time29.17
x: 6.06849, y: -1.89914Vx: 0.204554, Vy: 0.449137time29.18
x: 6.07053, y: -1.8946Vx: 0.204554, Vy: 0.459137time29.19
x: 6.07258, y: -1.88996Vx: 0.204554, Vy: 0.469137time29.2
x: 6.07462, y: -1.88521Vx: 0.204554, Vy: 0.479137time29.21
x: 6.07667, y: -1.88037Vx: 0.204554, Vy: 0.489137time29.22
x: 6.07871, y: -1.87543Vx: 0.204554, Vy: 0.499137time29.23
x: 6.08076, y: -1.87039Vx: 0.204554, Vy: 0.509137time29.24
x: 6.08281, y: -1.86525Vx: 0.204554, Vy: 0.519137time29.25
x: 6.08485, y: -1.86001Vx: 0.204554, Vy: 0.529137time29.26
x: 6.0869, y: -1.85467Vx: 0.204554, Vy: 0.539137time29.27
x: 6.08894, y: -1.84922Vx: 0.204554, Vy: 0.549137time29.28
x: 6.09099, y: -1.84368Vx: 0.204554, Vy: 0.559137time29.29
x: 6.09303, y: -1.83804Vx: 0.204554, Vy: 0.569137time29.3
x: 6.09508, y: -1.8323Vx: 0.204554, Vy: 0.579137time29.31
x: 6.09712, y: -1.82646Vx: 0.204554, Vy: 0.589137time29.32
x: 6.09917, y: -1.82052Vx: 0.204554, Vy: 0.599137time29.33
x: 6.10122, y: -1.81448Vx: 0.204554, Vy: 0.609137time29.34
x: 6.10326, y: -1.80833Vx: 0.204554, Vy: 0.619137time29.35
